tokens_stemmed,bobot_nilai_total,label
"['komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'gelar', 'rapat', 'koordinasi', 'rencana', 'anggar', 'dana', 'evaluasi', 'cair', 'hibah', 'pilih', 'kepala', 'daerah', 'serentak', 'giat', 'tempat', 'aula', 'kpu', 'kabupaten', 'pamekasan', 'agustus']",8,positif
"['sengketa', 'pilih', 'kepala', 'daerah', 'jember', 'pasang', 'jaddinarismaya', 'peluang', 'lolos', 'berkat', 'atur', 'baru', 'kpu']",-1,negatif
"['ijti', 'korda', 'pantai', 'utara', 'kpu', 'lamongan', 'tangkal', 'berita', 'hoaks', 'penyalahgunaan', 'ai', 'pilih', 'kepala', 'daerah']",-5,negatif
"['partai', 'adil', 'sejahtera', 'pks', 'dukung', 'pasang', 'ahmad', 'fauzi', 'wongsojudokh', 'imam', 'hasyim', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'sumenep']",3,positif
"['jelang', 'pilih', 'kepala', 'daerah', 'polres', 'mojokerto', 'kota', 'tingkat', 'mampu', 'dalmas', 'via', 'liputanwartajatimcom']",-1,negatif
"['terima', 'kasih', 'sebesarbesarnya', 'kerja', 'forkopimda', 'tokoh', 'masyarakat', 'partai', 'politik', 'ppk', 'amp', 'pps', 'satu', 'sukses', 'pilih', 'kepala', 'daerah', 'serentak']",10,positif
"['anggota', 'kpu', 'jatim', 'divisi', 'sosdiklih', 'parmas', 'nur', 'salam', 'sambut', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'adopsi', 'kirab', 'pilih', 'sosialisasi', 'pilih', 'kepala', 'daerah', 'serentak']",-3,negatif
"['haris', 'nasution', 'kumpul', 'fraksi', 'pdip', 'dprd', 'kota', 'probolinggo', 'bahas', 'strategi', 'pilih', 'kepala', 'daerah', 'ketua', 'dpc', 'pdip', 'kota', 'probolinggo', 'haris', 'nasution', 'akrab', 'sapa', 'cak', 'yon', 'barubaru', 'via', 'beritajatimcom']",1,positif
"['penatausahaan', 'lapor', 'pertanggungjawaban', 'bas', 'aplikasi', 'sakti', 'hibah', 'gambar', 'siap', 'ada', 'pilih', 'kepala', 'daerah', 'serentak']",4,positif
"['bimtek', 'tuju', 'sama', 'persepsi', 'paham', 'lapor', 'uang', 'penatausahaan', 'anggar', 'hibah', 'pilih', 'kepala', 'daerah', 'serentak', 'bahas', 'bimtek', 'informasi', 'wajib', 'paja', 'tata', 'administrasi', 'anggar', 'hibah', 'pilih', 'kepala', 'daerah', 'serentak']",20,positif
"['mardiono', 'panas', 'mesin', 'partai', 'menang', 'khofifah', 'indar', 'parawansa', 'emil', 'dardak', 'pilih', 'kepala', 'daerah', 'jatim']",-2,negatif
"['pdip', 'kan', 'strategi', 'menang', 'pilih', 'kepala', 'daerah', 'jatim', 'pdip', 'terbit', 'rekomendasi', 'calon', 'kepala', 'daerah', 'jawa', 'timur', 'jatim', 'pdip', 'jatim', 'optimis', 'raih', 'menang', 'pilih', 'kepala', 'daerah', 'jatim']",-4,negatif
"['nahh', 'teman', 'pilih', 'ikut', 'kembang', 'tahap', 'pilih', 'kepala', 'daerah', 'serentak', 'pantau', 'website', 'medsos', 'resmi', 'kpu', 'jatim', 'yaa']",3,positif
"['divisi', 'rencana', 'logistik', 'kpu', 'jatim', 'miftahur', 'rozaq', 'kirab', 'maskot', 'ikhtiar', 'kpu', 'jawa', 'timur', 'sukses', 'pilih', 'kepala', 'daerah', 'serentak', 'harap', 'kirab', 'maskot', 'tingkat', 'partisipasi', 'oemilih', 'jawa', 'timur']",5,positif
"['anggota', 'komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'selenggara', 'luncur', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'jalur', 'sumenep', 'giat', 'tempat', 'museum', 'keraton', 'kabupaten', 'sumenep', 'rabu', 'juli']",-5,negatif
"['sambut', 'pilih', 'kepala', 'daerah', 'kpu', 'sumenep', 'gelar', 'kirab', 'maskot', 'si', 'jalih', 'si', 'busok']",3,positif
"['bawaslu', 'mojokerto', 'terus', 'hasil', 'kaji', 'camat', 'duga', 'netral', 'pilih', 'kepala', 'daerah', 'kasn']",7,positif
"['nahh', 'teman', 'pilih', 'ayo', 'sukses', 'pilih', 'kepala', 'daerah', 'serentak', 'partisipasi', 'aktif', 'hak', 'suara', 'november', 'lupa', 'like', 'komen', 'share', 'iya']",7,positif
"['pidmbojonegoro', 'divhumaspolri', 'spripimpolri', 'humaspoldajatim', 'geganaid', 'rapat', 'koordinasi', 'damping', 'kuat', 'sinergitas', 'tingkat', 'kesiapsiagaan', 'aman', 'jalan', 'pilih', 'kepala', 'daerah', 'serentak', 'wilayah', 'bojonegoro', 'jatim']",1,positif
"['pilih', 'kepala', 'daerah', 'pdip', 'jatim', 'optimis', 'menang', 'optimal', 'surabaya', 'dpd', 'pdi', 'juang', 'pdip', 'jawa', 'timur', 'optimis', 'raih', 'menang', 'optimal', 'pilih', 'kepala', 'daerah', 'via', 'beritajatimcom']",-4,negatif
"['kpu', 'jatim', 'kpu', 'sumenep', 'kompak', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'sumenep', 'memo', 'online']",-2,negatif
"['pdi', 'juang', 'rekom', 'had', 'tiwi', 'pkb', 'probolinggo', 'kontestasi', 'pilih', 'kepala', 'daerah', 'serentak', 'partai', 'panas', 'via', 'beritajatimcom']",2,positif
"['daftar', 'pasang', 'calon', 'rekomendasi', 'pdip', 'pilih', 'kepala', 'daerah', 'wilayah', 'jatim', 'tribunkaltim']",0,netral
"['dpp', 'pdi', 'juang', 'pdip', 'serah', 'surat', 'dukung', 'rekomendasi', 'pasang', 'calon', 'kepala', 'wakil', 'kepala', 'daerah', 'jawa', 'timur', 'jatim', 'pilih', 'kepala', 'daerah', 'ist', 'ikut', 'salur', 'whatsapp', 'tribunnews']",2,positif
"['daftar', 'pasang', 'calon', 'rekomendasi', 'pdip', 'pilih', 'kepala', 'daerah', 'wilayah', 'jatim', 'tribunkaltim']",0,netral
"['urus', 'partai', 'demokrat', 'sumenep', 'dukung', 'achmad', 'fauzi', 'wongsojudokh', 'imam', 'hasyim', 'pasang', 'calon', 'bupati', 'calon', 'wakil', 'bupati', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah']",2,positif
"['pdip', 'rekomendasi', 'calon', 'pilih', 'kepala', 'daerah', 'jatim']",-2,negatif
"['banteng', 'resmi', 'duet', 'ketua', 'dpc', 'pdippkb', 'maju', 'pilih', 'kepala', 'daerah', 'sumenep']",-5,negatif
"['senin', 'juli', 'tempat', 'aula', 'kantor', 'kpu', 'kabupaten', 'sidoarjo', 'ketua', 'kpu', 'jatim', 'aang', 'naif', 'sempat', 'buka', 'acara', 'tekan', 'awas', 'internal', 'domain', 'divisi', 'hukum', 'hadap', 'aktivitas', 'krusial', 'tahap', 'pilih', 'kepala', 'daerah']",-6,negatif
"['ketua', 'komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'aang', 'naif', 'sekretaris', 'nanik', 'karsini', 'serah', 'santun', 'ahli', 'waris', 'tugas', 'mutakhir', 'data', 'pilih', 'pantarlih', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'tinggal', 'dunia']",-1,negatif
"['teman', 'pilih', 'mahasiswa', 'ayo', 'aktif', 'sukses', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'lupa', 'like', 'komen', 'share', 'iya']",3,positif
"['momen', 'pilih', 'kepala', 'daerah', 'serentak', 'mahasiswa', 'agent', 'of', 'change', 'peran', 'gerak', 'ubah', 'arah', 'politik']",-3,negatif
"['tanggap', 'salam', 'divisi', 'sosdiklih', 'parmas', 'kpu', 'jatim', 'sambut', 'apresiasi', 'inisiatif', 'kawankawan', 'bem', 'uinsa', 'salah', 'program', 'temanteman', 'mahasiswa', 'sukses', 'pilih', 'kepala', 'daerah', 'serentak']",6,positif
"['bem', 'uinsa', 'bangun', 'hubung', 'kpu', 'jatim', 'beperan', 'aktif', 'sukses', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur']",1,positif
"['kpu', 'bojonegoro', 'atur', 'pilih', 'kepala', 'daerah', 'calon', 'tunggal', 'kpu', 'bojonegoro', 'robby', 'adi', 'perwira', 'bicara', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'pasang', 'calon', 'via', 'beritajatimcom']",4,positif
"['pdip', 'jatim', 'usul', 'risma', 'azwar', 'anas', 'pilih', 'kepala', 'daerah']",-3,negatif
"['berkontestasi', 'pasang', 'cakadacawakada', 'pdip', 'jatim', 'pilih', 'kepala', 'daerah']",2,positif
"['tujuh', 'calon', 'kepala', 'daerah', 'wakil', 'kepala', 'daerah', 'jawa', 'timur', 'terima', 'surat', 'rekomendasi', 'dewan', 'pimpin', 'pusat', 'partai', 'demokrasi', 'indonesia', 'juang', 'pdip', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'serentak', 'jatim', 'selasa']",1,positif
"['respon', 'sujatno', 'surat', 'tugas', 'pdip', 'pilih', 'kepala', 'daerah', 'magetan', 'sujatno', 'ketua', 'dpc', 'pdip', 'magetan', 'resmi', 'terima', 'surat', 'tugas', 'ikut', 'pilih', 'kepala', 'daerah', 'surat', 'tugas', 'via', 'beritajatimcom']",-4,negatif
"['rekom', 'pdip', 'maju', 'pilih', 'kepala', 'daerah', 'ngawi', 'respon', 'mas', 'antok', 'pdip', 'jatim', 'rekomendasi', 'dpp', 'calon', 'bupati', 'calon', 'wakil', 'bupati', 'via', 'beritajatimcom']",0,netral
"['dpp', 'pdi', 'juang', 'rekomendasi', 'achmad', 'fauzi', 'wongsojudokh', 'imam', 'hasyim', 'daftar', 'calon', 'bupatibakal', 'calon', 'wakil', 'bupati', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah']",-8,negatif
"['berkontestasi', 'pasang', 'cakadacawakada', 'pdip', 'jatim', 'pilih', 'kepala', 'daerah']",2,positif
"['fatayat', 'nu', 'mojokerto', 'dukung', 'pilih', 'kepala', 'daerah', 'jatim', 'aman', 'damai']",2,positif
"['ketua', 'kpu', 'kabupaten', 'ponorogo', 'gaguk', 'terima', 'kasih', 'perintah', 'daerah', 'fasilitas', 'dukung', 'laksana', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak']",6,positif
"['kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'jalur', 'serah', 'kpu', 'kabupaten', 'ponorogo', 'kpu', 'kabupaten', 'pacitan', 'minggu', 'juli', 'giat', 'wib', 'selesai', 'telaga', 'ngebel', 'ponorogo']",-6,negatif
"['fatayat', 'nu', 'mojokerto', 'dukung', 'pilih', 'kepala', 'daerah', 'jatim', 'aman', 'damai']",2,positif
"['fatayat', 'nu', 'mojokerto', 'dukung', 'pilih', 'kepala', 'daerah', 'jatim', 'aman', 'damai']",2,positif
"['ketua', 'dpw', 'pkb', 'jatim', 'abdul', 'halim', 'iskandar', 'gus', 'halim', 'usul', 'bacal', 'calon', 'gubernur', 'jatim', 'pilih', 'kepala', 'daerah', 'usul', 'wakil', 'ketua', 'pkb', 'jazilul', 'fawaid', 'jumat']",-2,negatif
"['deklarasi', 'dukung', 'gus', 'fawait', 'pilih', 'kepala', 'daerah', 'jember', 'partai', 'demokrat', 'kan', 'alas']",-1,negatif
"['tindak', 'bina', 'apel', 'suprapto', 'agenda', 'siap', 'pilih', 'kepala', 'daerah', 'serentak', 'rapat', 'koordinasi', 'kirab', 'maskot', 'kabupatenkota', 'padat']",1,positif
"['dpc', 'partai', 'bangkit', 'bangsa', 'pkb', 'kota', 'blitar', 'jawa', 'timur', 'komunikasi', 'intensif', 'partai', 'jelang', 'pilih', 'kepala', 'daerah', 'calon', 'wali', 'kota', 'syauqul', 'muhibbin']",-7,negatif
"['dpw', 'pks', 'jawa', 'timurjatim', 'koordinasi', 'konsolidasi', 'menang', 'pasang', 'calon', 'gubernur', 'khofifah', 'indar', 'parawansa', 'calon', 'wakil', 'gubernur', 'emil', 'elestianto', 'dardak', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah']",3,positif
"['kang', 'irwan', 'ajak', 'kader', 'pks', 'jatim', 'satu', 'kompak', 'pilih', 'kepala', 'daerah', 'serentak']",4,positif
"['hasil', 'survei', 'pilih', 'kepala', 'daerah', 'jatim', 'elektabilitas', 'khofifah', 'indar', 'parawansa', 'gusur', 'tri', 'rismaharini', 'hasil', 'survei', 'pilih', 'kepala', 'daerah', 'jatim', 'baru', 'elektabilitas', 'khofifah', 'indar', 'parawansa', 'gusur', 'calon', 'tri', 'rismaharini']",-8,negatif
"['dukung', 'khofifahemil', 'pilih', 'kepala', 'daerah', 'jatim', 'giring', 'ganesha', 'maju', 'jatim']",2,positif
"['kamis', 'kpu', 'kabupaten', 'diri', 'hadir', 'talkshow', 'gelar', 'jtv', 'tajuk', 'jatim', 'gaspol', 'edisi', 'tantang', 'pilih', 'kepala', 'daerah', 'jatim', 'gaet', 'partisipasi', 'pilih']",-5,negatif
"['jelang', 'pilih', 'kepala', 'daerah', 'serentak', 'pdip', 'jawa', 'timur', 'usul', 'bacakada', 'daerah', 'jatim']",3,positif
"['komisi', 'pilih', 'kpu', 'sidoarjo', 'jawa', 'timur', 'tekan', 'sinergitas', 'media', 'selenggara', 'tahap', 'pilih', 'kepala', 'daerah', 'paham', 'elemen', 'dongkrak', 'partisipasi', 'masyarakat']",3,positif
"['hasil', 'survei', 'elektabilitas', 'baru', 'pilih', 'kepala', 'daerah', 'jatim', 'sengit', 'khofifah', 'vs', 'risma', 'kuat', 'tribunnews']",0,netral
"['said', 'abdullah', 'deklarasi', 'dukung', 'kader', 'ppp', 'pilih', 'kepala', 'daerah', 'pamekasan']",-1,negatif
"['perintah', 'kota', 'perintah', 'kota', 'surabaya', 'imbau', 'masyarakat', 'harga', 'beda', 'pilih', 'politik', 'situasi', 'aman', 'tertib', 'jelang', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'kondusif']",-3,negatif
"['bina', 'rawan', 'gibran', 'giring', 'ganesha', 'all', 'out', 'menang', 'pasang', 'khofifah', 'indar', 'parawansa', 'emil', 'elestianto', 'dardak', 'pilih', 'kepala', 'daerah']",-4,negatif
"['ketua', 'pcnu', 'jombang', 'kontestan', 'pilih', 'kepala', 'daerah', 'laku', 'politik', 'uang']",-3,negatif
"['fatayat', 'nu', 'mojokerto', 'seru', 'pilih', 'kepala', 'daerah', 'aman', 'damai']",-2,negatif
"['wawkerenn', 'wes', 'pasti', 'seruudan', 'moga', 'sehat', 'sukses', 'tampil', 'kancah', 'pilih', 'kepala', 'daerah', 'jatim', 'aamiin']",8,positif
"['gera', 'rawan', 'gibran', 'rakabuming', 'raka', 'gibran', 'center', 'dukung', 'ketua', 'partai', 'solidaritas', 'indonesia', 'psi', 'kaesang', 'pangarep', 'maju', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'jakarta']",-5,negatif
"['partisipasi', 'masyarakat', 'gelar', 'pilih', 'kepala', 'daerah', 'serentak', 'signifikan']",6,positif
"['dpw', 'pks', 'jawa', 'timur', 'serah', 'surat', 'putus', 'dpp', 'isi', 'dukung', 'marhaen', 'djumadi', 'slamet', 'junaidi', 'sugiri', 'sancoko', 'maju', 'calon', 'kepala', 'daerah', 'cakada', 'nganjuk', 'sampang', 'ponorogo', 'pilih', 'kepala', 'daerah']",-4,negatif
"['fakta', 'tingkat', 'partisipasi', 'masyarakat', 'tingkat', 'signifikan', 'insyaallah', 'semangat', 'sosialisasi', 'pilih', 'kepala', 'daerah', 'serentak']",8,positif
"['tahana', 'pilih', 'kepala', 'daerah', 'provinsi', 'daerah', 'khusus', 'dki', 'jakarta', 'anies', 'baswedan', 'respons', 'ucap', 'ketua', 'dpp', 'pdi', 'juang', 'puan', 'maharani', 'buka', 'peluang', 'partai', 'dukung', 'maju', 'calon', 'gubernur', 'jakarta']",3,positif
"['pilih', 'kepala', 'daerah', 'pks', 'jatim', 'serah', 'sk', 'dpp', 'marhaen', 'slamet', 'junaidi', 'sugiri', 'pks', 'keluar', 'sekian', 'surat', 'putus', 'sk', 'usung', 'calon', 'kepala', 'daerah', 'cakada', 'via', 'beritajatimcom']",-8,negatif
"['jelang', 'pilih', 'kepala', 'daerah', 'pdip', 'jatim', 'usul', 'bacakada', 'daerah', 'jawa', 'timur']",0,netral
"['kpu', 'yakin', 'masyarakat', 'laksana', 'tahap', 'pilih', 'kepala', 'daerah', 'serentak']",4,positif
"['pilih', 'kepala', 'daerah', 'serentak', 'dpd', 'pdi', 'juang', 'jatim', 'siap', 'calon', 'kepala', 'daerah']",2,positif
"['kpu', 'jatim', 'awal', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'kabupaten', 'pacitan']",-2,negatif
"['hasil', 'teliti', 'kembang', 'kompas', 'juni', 'kait', 'calon', 'gubernur', 'pilih', 'kepala', 'daerah', 'jatim', 'simak', 'kompasdata']",0,netral
"['kpu', 'bojonegoro', 'sosialisasi', 'tahap', 'pilih', 'kepala', 'daerah', 'kpu', 'bojonegoro', 'sosialisasi', 'tahap', 'pilih', 'kepala', 'daerah', 'sosialisasi', 'jurnalis', 'netizen', 'kiprah', 'via', 'beritajatimcom']",-1,negatif
"['hasil', 'survei', 'teropong', 'jawa', 'teliti', 'kembang', 'kompas', 'juni', 'rekam', 'khofifah', 'indar', 'parawansa', 'tokoh', 'unggul', 'calon', 'gubernur', 'pilih', 'kepala', 'daerah', 'jatim']",0,netral
"['pilih', 'kepala', 'daerah', 'bojonegoro', 'calon', 'tunggal', 'kpu', 'dinamika', 'politik', 'kabupaten', 'bojonegoro', 'hangat', 'tokoh', 'sinyalir', 'calon', 'calon', 'via', 'beritajatimcom']",1,positif
"['pilih', 'kepala', 'daerah', 'ponorogo', 'sugiri', 'surat', 'tugas', 'golkar', 'bareng', 'lisdyarita', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'kabupaten', 'ponorogo', 'barubaru', 'sugiri', 'sancoko', 'surat', 'via', 'beritajatimcom']",-7,negatif
"['optimalisasi', 'sosialisasi', 'kpu', 'jatim', 'luncur', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'pacitan']",-2,negatif
"['ribu', 'pilih', 'pilih', 'kepala', 'daerah', 'jombang', 'penuh', 'syarat']",-4,negatif
"['masyarakat', 'dukung', 'menyuksseskan', 'pilih', 'kepala', 'daerah', 'kpu', 'jatim', 'giat', 'hadir', 'pj', 'bupati', 'bangkal', 'forkopimda', 'bawaslu', 'ppk', 'pps', 'masyarakat', 'bangkal', 'acara', 'ramai', 'grup', 'sholawat', 'shollu', 'community']",-5,negatif
"['badan', 'awas', 'pilih', 'bawaslu', 'kabupaten', 'situbondo', 'jawa', 'timur', 'catat', 'orang', 'cocok', 'teliti', 'coklit', 'data', 'pilih', 'pilih', 'kepala', 'daerah', 'serentak', 'tugas', 'mutakhir', 'data', 'pilih', 'pantarlih']",-9,negatif
"['pelaksanaaan', 'pilih', 'kepala', 'daerah', 'serentak', 'jalan', 'lancar', 'aman', 'sukses', 'hasil', 'pimpin', 'sejahtera', 'rakyat', 'terima', 'kasih', 'perintah', 'daerah', 'stakeholder', 'kait']",13,positif
"['rozaq', 'sempat', 'kpu', 'bangkal', 'bersholawat', 'metode', 'sosialisasi', 'pilih', 'kepala', 'daerah', 'serentak', 'dasar', 'arif', 'lokal', 'bersholawat', 'upaya', 'doa', 'ketuk', 'pintu', 'langit']",-3,negatif
"['rekomendasi', 'pilih', 'kepala', 'daerah', 'demokrat', 'potensi', 'menang', 'pasang']",4,positif
"['pan', 'bojonegoro', 'sinyal', 'susul', 'golkar', 'setyo', 'wahononurul', 'azizah', 'pilih', 'kepala', 'daerah', 'dewan', 'pimpin', 'daerah', 'partai', 'amanat', 'nasional', 'kabupaten', 'bojonegoro', 'sinyal', 'via', 'beritajatimcom']",-5,negatif
"['pilih', 'kepala', 'daerah', 'serentak', 'rumah', 'tahan', 'bangil', 'kantor', 'wilayah', 'kemenkumham', 'jatim', 'hadir', 'rapat', 'koordinasi', 'siap', 'pilih', 'kepala', 'daerah']",0,netral
"['surat', 'tugas', 'partai', 'golkar', 'tujuh', 'dukung', 'gus', 'fawait', 'pilih', 'kepala', 'daerah', 'jember']",1,positif
"['bawaslu', 'terima', 'lapor', 'ampp', 'mojokerto', 'kait', 'duga', 'asn', 'pemkab', 'netral', 'pilih', 'kepala', 'daerah']",5,positif
"['repost', 'kpujatim', 'kerja', 'pantarlih', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'juli', 'pantarlih', 'selesai', 'giat', 'cocok', 'teliti', 'pilih', 'tps']",0,netral
"['kantong', 'surat', 'tugas', 'ppp', 'gus', 'mujib', 'optimis', 'tarung', 'pilih', 'kepala', 'daerah', 'pasuruan', 'ppp', 'partai', 'satu', 'bangun', 'surat', 'tugas', 'kh', 'a', 'mujib', 'imron', 'via', 'beritajatimcom']",-4,negatif
"['kpu', 'jatim', 'luncur', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'pacitan']",-2,negatif
"['upaya', 'optimal', 'sosialisasi', 'didik', 'pilih', 'pilih', 'kepala', 'daerah', 'serentak', 'komisi', 'pilih', 'kpu', 'jatim', 'luncur', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'pacitan']",-5,negatif
"['pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'serentak', 'indonesia', 'gelar', 'kali', 'looh', 'simak', 'ayo', 'jalan', 'selenggara', 'pilih', 'kepala', 'daerah', 'serentak', 'indonesia', 'simak', 'infografis', 'yaa']",5,positif
"['sosialisasi', 'pilih', 'kepala', 'daerah', 'kpu', 'jatim', 'gelar', 'kirab', 'maskot', 'pacitan']",0,netral
"['pilih', 'kepala', 'daerah', 'jember', 'pks', 'gus', 'fawait', 'sangkut', 'korupsi', 'dana', 'bansos', 'dprd', 'jatim']",-4,negatif
"['kpu', 'jatim', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'pacitan']",-2,negatif
"['masyarakat', 'jatim', 'jaga', 'satu', 'satu', 'pilih', 'kepala', 'daerah', 'kh', 'syamsul', 'arifin']",1,positif
"['kpu', 'jatim', 'luncur', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'pacitan']",-2,negatif
"['nahhhseperti', 'seru', 'luncur', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'jalur', 'simak', 'ayo', 'postingan', 'lupa', 'like', 'share', 'komen', 'ikuri', 'medsos', 'kpu', 'jatim', 'loo']",-3,negatif
"['kirab', 'maskot', 'bawa', 'tema', 'pilih', 'kepala', 'daerah', 'serentak', 'sarana', 'integrasi', 'agam', 'budaya', 'jawa', 'timur', 'maskot', 'pilgub', 'jatim', 'si', 'jalih', 'jatim', 'pilih', 'taglinenya', 'pilgub', 'jatim', 'neng', 'bareng']",9,positif
"['rapat', 'koordinasi', 'pilih', 'kepala', 'daerah', 'ppp', 'jatim', 'target', 'menang', 'khofifahemil', 'persen', 'surabaya', 'dpw', 'ppp', 'jatim', 'gelar', 'rapat', 'koordinasi', 'panitia', 'menang', 'pilih', 'kepala', 'daerah', 'via', 'beritajatimcom']",-1,negatif
"['ketua', 'panitia', 'latih', 'nasional', 'tim', 'menang', 'pilih', 'kepala', 'daerah', 'pdi', 'juang', 'gelombang', 'aris', 'setiawan', 'yodi', 'undang', 'mantan', 'panglima', 'tni', 'jenderal', 'purn', 'andika', 'perkasa', 'menteri', 'sosial', 'tri', 'rismaharini', 'isi', 'materi']",4,positif
"['haloo', 'rangka', 'sosialisasi', 'riah', 'helat', 'pesta', 'demokrasi', 'jawa', 'timur', 'komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'selenggara', 'kompetisi', 'jurnalistik', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'reposted', 'from', 'kpujatim']",15,positif
"['semangat', 'mahasiswa', 'manfaat', 'ambil', 'peran', 'sebaikbaiknya', 'momentum', 'pilih', 'kepala', 'daerah', 'jatim', 'teman', 'pilih', 'tinggal', 'ambil', 'peran', 'sukses', 'pilih', 'kepala', 'daerah']",-4,negatif
"['sosialisasi', 'didik', 'pilih', 'rangka', 'tingkat', 'partisipasi', 'masyarakat', 'pilih', 'kepala', 'daerah', 'jawa', 'timur', 'utama', 'gen', 'z']",0,netral
"['teman', 'pilih', 'lupa', 'ikut', 'informasi', 'tahap', 'pilih', 'kepala', 'daerah', 'serentak', 'medsos', 'resmi', 'kpu', 'jatim', 'yaa']",-5,negatif
"['tanggap', 'aang', 'sambut', 'apresiasi', 'posnu', 'jatim', 'libat', 'sukses', 'pilih', 'kepala', 'daerah', 'apa', 'wenang', 'kpu', 'jatim', 'dukung', 'sukses', 'pilih', 'kepala', 'daerah', 'capai']",8,positif
"['abdurrahman', 'ketua', 'bidang', 'demokrasi', 'milu', 'posnu', 'daftar', 'pantau', 'pilih', 'kepala', 'daerah', 'jawa', 'timur', 'daftar', 'pantau', 'pilih', 'bawaslu']",-4,negatif
"['kpu', 'kabupaten', 'pasuruan', 'sosialisasi', 'tahap', 'pilih', 'kepala', 'daerah', 'komunitas', 'herex', 'gunung', 'lumbang', 'kpu', 'kabupaten', 'pasuruan', 'sosialisasi', 'tahap', 'pilih', 'bupati', 'wakil', 'bupati', 'pasuruan', 'via', 'beritajatimcom']",-5,negatif
"['evaluasi', 'coklit', 'susun', 'dps', 'pilih', 'kepala', 'daerah', 'pilih', 'kota', 'diri', 'capai', 'target', 'persen']",-5,negatif
"['narapidana', 'lembaga', 'masyarakat', 'bondowoso', 'salur', 'hak', 'pilih', 'pilih', 'kepala', 'daerah', 'bondowosp', 'coblos', 'pilih', 'kepala', 'daerah', 'jatim']",-9,negatif
"['hergunadi', 'siyap', 'maju', 'pilih', 'kepala', 'daerah', 'magetan']",-2,negatif
"['asosiasi', 'dagang', 'udang', 'jatim', 'harap', 'pilih', 'kepala', 'daerah', 'damai']",-3,negatif
"['kpujatim', 'haloo', 'kpu', 'prov', 'jawa', 'timur', 'selenggara', 'kompetisi', 'jurnalistik', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'syarat', 'tentu', 'kompetisi', 'jurnalistik', 'karya', 'tulis', 'foto', 'video', 'cek', 'postingan']",6,positif
"['konsolidasi', 'menang', 'khofifah', 'emil', 'dardak', 'pilih', 'kepala', 'daerah', 'jatim', 'gelar', 'jaring', 'kiaisantri', 'nasional', 'konsolidasi', 'menang', 'pasang', 'khofifah', 'indar', 'parawansa', 'emil', 'elestianto', 'dardak', 'gelar', 'jaring', 'kiai', 'santri', 'nasional', 'jksn']",16,positif
