Unnamed: 0,tokens_stemmed,bobot_nilai_total,label,Prediksi_Naive_Bayes,Prediksi_Logistic_Regression
1944,"['nahh', 'teman', 'pilih', 'ayo', 'sukses', 'pilih', 'kepala', 'daerah', 'serentak', 'partisipasi', 'aktif', 'hak', 'suara', 'november', 'lupa', 'like', 'komen', 'share', 'iya']",7,positif,positif,positif
1945,"['pidmbojonegoro', 'divhumaspolri', 'spripimpolri', 'humaspoldajatim', 'geganaid', 'rapat', 'koordinasi', 'damping', 'kuat', 'sinergitas', 'tingkat', 'kesiapsiagaan', 'aman', 'jalan', 'pilih', 'kepala', 'daerah', 'serentak', 'wilayah', 'bojonegoro', 'jatim']",1,positif,positif,positif
1946,"['pilih', 'kepala', 'daerah', 'pdip', 'jatim', 'optimis', 'menang', 'optimal', 'surabaya', 'dpd', 'pdi', 'juang', 'pdip', 'jawa', 'timur', 'optimis', 'raih', 'menang', 'optimal', 'pilih', 'kepala', 'daerah', 'via', 'beritajatimcom']",-4,negatif,negatif,negatif
1947,"['kpu', 'jatim', 'kpu', 'sumenep', 'kompak', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'sumenep', 'memo', 'online']",-2,negatif,positif,negatif
1948,"['pdi', 'juang', 'rekom', 'had', 'tiwi', 'pkb', 'probolinggo', 'kontestasi', 'pilih', 'kepala', 'daerah', 'serentak', 'partai', 'panas', 'via', 'beritajatimcom']",2,positif,negatif,negatif
1949,"['daftar', 'pasang', 'calon', 'rekomendasi', 'pdip', 'pilih', 'kepala', 'daerah', 'wilayah', 'jatim', 'tribunkaltim']",0,netral,negatif,netral
1950,"['dpp', 'pdi', 'juang', 'pdip', 'serah', 'surat', 'dukung', 'rekomendasi', 'pasang', 'calon', 'kepala', 'wakil', 'kepala', 'daerah', 'jawa', 'timur', 'jatim', 'pilih', 'kepala', 'daerah', 'ist', 'ikut', 'salur', 'whatsapp', 'tribunnews']",2,positif,positif,positif
1951,"['daftar', 'pasang', 'calon', 'rekomendasi', 'pdip', 'pilih', 'kepala', 'daerah', 'wilayah', 'jatim', 'tribunkaltim']",0,netral,negatif,netral
1952,"['urus', 'partai', 'demokrat', 'sumenep', 'dukung', 'achmad', 'fauzi', 'wongsojudokh', 'imam', 'hasyim', 'pasang', 'calon', 'bupati', 'calon', 'wakil', 'bupati', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah']",2,positif,positif,positif
1953,"['pdip', 'rekomendasi', 'calon', 'pilih', 'kepala', 'daerah', 'jatim']",-2,negatif,negatif,negatif
1954,"['banteng', 'resmi', 'duet', 'ketua', 'dpc', 'pdippkb', 'maju', 'pilih', 'kepala', 'daerah', 'sumenep']",-5,negatif,negatif,negatif
1955,"['senin', 'juli', 'tempat', 'aula', 'kantor', 'kpu', 'kabupaten', 'sidoarjo', 'ketua', 'kpu', 'jatim', 'aang', 'naif', 'sempat', 'buka', 'acara', 'tekan', 'awas', 'internal', 'domain', 'divisi', 'hukum', 'hadap', 'aktivitas', 'krusial', 'tahap', 'pilih', 'kepala', 'daerah']",-6,negatif,positif,negatif
1956,"['ketua', 'komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'aang', 'naif', 'sekretaris', 'nanik', 'karsini', 'serah', 'santun', 'ahli', 'waris', 'tugas', 'mutakhir', 'data', 'pilih', 'pantarlih', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'tinggal', 'dunia']",-1,negatif,positif,positif
1957,"['teman', 'pilih', 'mahasiswa', 'ayo', 'aktif', 'sukses', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'lupa', 'like', 'komen', 'share', 'iya']",3,positif,positif,positif
1958,"['momen', 'pilih', 'kepala', 'daerah', 'serentak', 'mahasiswa', 'agent', 'of', 'change', 'peran', 'gerak', 'ubah', 'arah', 'politik']",-3,negatif,negatif,negatif
1959,"['tanggap', 'salam', 'divisi', 'sosdiklih', 'parmas', 'kpu', 'jatim', 'sambut', 'apresiasi', 'inisiatif', 'kawankawan', 'bem', 'uinsa', 'salah', 'program', 'temanteman', 'mahasiswa', 'sukses', 'pilih', 'kepala', 'daerah', 'serentak']",6,positif,positif,positif
1960,"['bem', 'uinsa', 'bangun', 'hubung', 'kpu', 'jatim', 'beperan', 'aktif', 'sukses', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur']",1,positif,positif,positif
1961,"['kpu', 'bojonegoro', 'atur', 'pilih', 'kepala', 'daerah', 'calon', 'tunggal', 'kpu', 'bojonegoro', 'robby', 'adi', 'perwira', 'bicara', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'pasang', 'calon', 'via', 'beritajatimcom']",4,positif,negatif,negatif
1962,"['pdip', 'jatim', 'usul', 'risma', 'azwar', 'anas', 'pilih', 'kepala', 'daerah']",-3,negatif,negatif,negatif
1963,"['berkontestasi', 'pasang', 'cakadacawakada', 'pdip', 'jatim', 'pilih', 'kepala', 'daerah']",2,positif,negatif,negatif
1964,"['tujuh', 'calon', 'kepala', 'daerah', 'wakil', 'kepala', 'daerah', 'jawa', 'timur', 'terima', 'surat', 'rekomendasi', 'dewan', 'pimpin', 'pusat', 'partai', 'demokrasi', 'indonesia', 'juang', 'pdip', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'serentak', 'jatim', 'selasa']",1,positif,positif,positif
1965,"['respon', 'sujatno', 'surat', 'tugas', 'pdip', 'pilih', 'kepala', 'daerah', 'magetan', 'sujatno', 'ketua', 'dpc', 'pdip', 'magetan', 'resmi', 'terima', 'surat', 'tugas', 'ikut', 'pilih', 'kepala', 'daerah', 'surat', 'tugas', 'via', 'beritajatimcom']",-4,negatif,negatif,negatif
1966,"['rekom', 'pdip', 'maju', 'pilih', 'kepala', 'daerah', 'ngawi', 'respon', 'mas', 'antok', 'pdip', 'jatim', 'rekomendasi', 'dpp', 'calon', 'bupati', 'calon', 'wakil', 'bupati', 'via', 'beritajatimcom']",0,netral,negatif,netral
1967,"['dpp', 'pdi', 'juang', 'rekomendasi', 'achmad', 'fauzi', 'wongsojudokh', 'imam', 'hasyim', 'daftar', 'calon', 'bupatibakal', 'calon', 'wakil', 'bupati', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah']",-8,negatif,negatif,negatif
1968,"['berkontestasi', 'pasang', 'cakadacawakada', 'pdip', 'jatim', 'pilih', 'kepala', 'daerah']",2,positif,negatif,negatif
1969,"['fatayat', 'nu', 'mojokerto', 'dukung', 'pilih', 'kepala', 'daerah', 'jatim', 'aman', 'damai']",2,positif,positif,positif
1970,"['ketua', 'kpu', 'kabupaten', 'ponorogo', 'gaguk', 'terima', 'kasih', 'perintah', 'daerah', 'fasilitas', 'dukung', 'laksana', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak']",6,positif,positif,positif
1971,"['kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'jalur', 'serah', 'kpu', 'kabupaten', 'ponorogo', 'kpu', 'kabupaten', 'pacitan', 'minggu', 'juli', 'giat', 'wib', 'selesai', 'telaga', 'ngebel', 'ponorogo']",-6,negatif,negatif,negatif
1972,"['fatayat', 'nu', 'mojokerto', 'dukung', 'pilih', 'kepala', 'daerah', 'jatim', 'aman', 'damai']",2,positif,positif,positif
1973,"['fatayat', 'nu', 'mojokerto', 'dukung', 'pilih', 'kepala', 'daerah', 'jatim', 'aman', 'damai']",2,positif,positif,positif
1974,"['ketua', 'dpw', 'pkb', 'jatim', 'abdul', 'halim', 'iskandar', 'gus', 'halim', 'usul', 'bacal', 'calon', 'gubernur', 'jatim', 'pilih', 'kepala', 'daerah', 'usul', 'wakil', 'ketua', 'pkb', 'jazilul', 'fawaid', 'jumat']",-2,negatif,negatif,negatif
1975,"['deklarasi', 'dukung', 'gus', 'fawait', 'pilih', 'kepala', 'daerah', 'jember', 'partai', 'demokrat', 'kan', 'alas']",-1,negatif,negatif,negatif
1976,"['tindak', 'bina', 'apel', 'suprapto', 'agenda', 'siap', 'pilih', 'kepala', 'daerah', 'serentak', 'rapat', 'koordinasi', 'kirab', 'maskot', 'kabupatenkota', 'padat']",1,positif,positif,positif
1977,"['dpc', 'partai', 'bangkit', 'bangsa', 'pkb', 'kota', 'blitar', 'jawa', 'timur', 'komunikasi', 'intensif', 'partai', 'jelang', 'pilih', 'kepala', 'daerah', 'calon', 'wali', 'kota', 'syauqul', 'muhibbin']",-7,negatif,negatif,negatif
1978,"['dpw', 'pks', 'jawa', 'timurjatim', 'koordinasi', 'konsolidasi', 'menang', 'pasang', 'calon', 'gubernur', 'khofifah', 'indar', 'parawansa', 'calon', 'wakil', 'gubernur', 'emil', 'elestianto', 'dardak', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah']",3,positif,negatif,negatif
1979,"['kang', 'irwan', 'ajak', 'kader', 'pks', 'jatim', 'satu', 'kompak', 'pilih', 'kepala', 'daerah', 'serentak']",4,positif,negatif,positif
1980,"['hasil', 'survei', 'pilih', 'kepala', 'daerah', 'jatim', 'elektabilitas', 'khofifah', 'indar', 'parawansa', 'gusur', 'tri', 'rismaharini', 'hasil', 'survei', 'pilih', 'kepala', 'daerah', 'jatim', 'baru', 'elektabilitas', 'khofifah', 'indar', 'parawansa', 'gusur', 'calon', 'tri', 'rismaharini']",-8,negatif,negatif,negatif
1981,"['dukung', 'khofifahemil', 'pilih', 'kepala', 'daerah', 'jatim', 'giring', 'ganesha', 'maju', 'jatim']",2,positif,positif,positif
1982,"['kamis', 'kpu', 'kabupaten', 'diri', 'hadir', 'talkshow', 'gelar', 'jtv', 'tajuk', 'jatim', 'gaspol', 'edisi', 'tantang', 'pilih', 'kepala', 'daerah', 'jatim', 'gaet', 'partisipasi', 'pilih']",-5,negatif,negatif,negatif
1983,"['jelang', 'pilih', 'kepala', 'daerah', 'serentak', 'pdip', 'jawa', 'timur', 'usul', 'bacakada', 'daerah', 'jatim']",3,positif,negatif,positif
1984,"['komisi', 'pilih', 'kpu', 'sidoarjo', 'jawa', 'timur', 'tekan', 'sinergitas', 'media', 'selenggara', 'tahap', 'pilih', 'kepala', 'daerah', 'paham', 'elemen', 'dongkrak', 'partisipasi', 'masyarakat']",3,positif,positif,positif
1985,"['hasil', 'survei', 'elektabilitas', 'baru', 'pilih', 'kepala', 'daerah', 'jatim', 'sengit', 'khofifah', 'vs', 'risma', 'kuat', 'tribunnews']",0,netral,negatif,netral
1986,"['said', 'abdullah', 'deklarasi', 'dukung', 'kader', 'ppp', 'pilih', 'kepala', 'daerah', 'pamekasan']",-1,negatif,negatif,negatif
1987,"['perintah', 'kota', 'perintah', 'kota', 'surabaya', 'imbau', 'masyarakat', 'harga', 'beda', 'pilih', 'politik', 'situasi', 'aman', 'tertib', 'jelang', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'kondusif']",-3,negatif,negatif,negatif
1988,"['bina', 'rawan', 'gibran', 'giring', 'ganesha', 'all', 'out', 'menang', 'pasang', 'khofifah', 'indar', 'parawansa', 'emil', 'elestianto', 'dardak', 'pilih', 'kepala', 'daerah']",-4,negatif,negatif,negatif
1989,"['ketua', 'pcnu', 'jombang', 'kontestan', 'pilih', 'kepala', 'daerah', 'laku', 'politik', 'uang']",-3,negatif,negatif,negatif
1990,"['fatayat', 'nu', 'mojokerto', 'seru', 'pilih', 'kepala', 'daerah', 'aman', 'damai']",-2,negatif,negatif,negatif
1991,"['wawkerenn', 'wes', 'pasti', 'seruudan', 'moga', 'sehat', 'sukses', 'tampil', 'kancah', 'pilih', 'kepala', 'daerah', 'jatim', 'aamiin']",8,positif,negatif,negatif
1992,"['gera', 'rawan', 'gibran', 'rakabuming', 'raka', 'gibran', 'center', 'dukung', 'ketua', 'partai', 'solidaritas', 'indonesia', 'psi', 'kaesang', 'pangarep', 'maju', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'jakarta']",-5,negatif,negatif,negatif
1993,"['partisipasi', 'masyarakat', 'gelar', 'pilih', 'kepala', 'daerah', 'serentak', 'signifikan']",6,positif,positif,positif
1994,"['dpw', 'pks', 'jawa', 'timur', 'serah', 'surat', 'putus', 'dpp', 'isi', 'dukung', 'marhaen', 'djumadi', 'slamet', 'junaidi', 'sugiri', 'sancoko', 'maju', 'calon', 'kepala', 'daerah', 'cakada', 'nganjuk', 'sampang', 'ponorogo', 'pilih', 'kepala', 'daerah']",-4,negatif,negatif,negatif
1995,"['fakta', 'tingkat', 'partisipasi', 'masyarakat', 'tingkat', 'signifikan', 'insyaallah', 'semangat', 'sosialisasi', 'pilih', 'kepala', 'daerah', 'serentak']",8,positif,positif,positif
1996,"['tahana', 'pilih', 'kepala', 'daerah', 'provinsi', 'daerah', 'khusus', 'dki', 'jakarta', 'anies', 'baswedan', 'respons', 'ucap', 'ketua', 'dpp', 'pdi', 'juang', 'puan', 'maharani', 'buka', 'peluang', 'partai', 'dukung', 'maju', 'calon', 'gubernur', 'jakarta']",3,positif,negatif,positif
1997,"['pilih', 'kepala', 'daerah', 'pks', 'jatim', 'serah', 'sk', 'dpp', 'marhaen', 'slamet', 'junaidi', 'sugiri', 'pks', 'keluar', 'sekian', 'surat', 'putus', 'sk', 'usung', 'calon', 'kepala', 'daerah', 'cakada', 'via', 'beritajatimcom']",-8,negatif,negatif,negatif
1998,"['jelang', 'pilih', 'kepala', 'daerah', 'pdip', 'jatim', 'usul', 'bacakada', 'daerah', 'jawa', 'timur']",0,netral,negatif,netral
1999,"['kpu', 'yakin', 'masyarakat', 'laksana', 'tahap', 'pilih', 'kepala', 'daerah', 'serentak']",4,positif,positif,positif
2000,"['pilih', 'kepala', 'daerah', 'serentak', 'dpd', 'pdi', 'juang', 'jatim', 'siap', 'calon', 'kepala', 'daerah']",2,positif,positif,positif
2001,"['kpu', 'jatim', 'awal', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'kabupaten', 'pacitan']",-2,negatif,negatif,negatif
2002,"['hasil', 'teliti', 'kembang', 'kompas', 'juni', 'kait', 'calon', 'gubernur', 'pilih', 'kepala', 'daerah', 'jatim', 'simak', 'kompasdata']",0,netral,positif,netral
2003,"['kpu', 'bojonegoro', 'sosialisasi', 'tahap', 'pilih', 'kepala', 'daerah', 'kpu', 'bojonegoro', 'sosialisasi', 'tahap', 'pilih', 'kepala', 'daerah', 'sosialisasi', 'jurnalis', 'netizen', 'kiprah', 'via', 'beritajatimcom']",-1,negatif,negatif,negatif
2004,"['hasil', 'survei', 'teropong', 'jawa', 'teliti', 'kembang', 'kompas', 'juni', 'rekam', 'khofifah', 'indar', 'parawansa', 'tokoh', 'unggul', 'calon', 'gubernur', 'pilih', 'kepala', 'daerah', 'jatim']",0,netral,positif,netral
2005,"['pilih', 'kepala', 'daerah', 'bojonegoro', 'calon', 'tunggal', 'kpu', 'dinamika', 'politik', 'kabupaten', 'bojonegoro', 'hangat', 'tokoh', 'sinyalir', 'calon', 'calon', 'via', 'beritajatimcom']",1,positif,positif,positif
2006,"['pilih', 'kepala', 'daerah', 'ponorogo', 'sugiri', 'surat', 'tugas', 'golkar', 'bareng', 'lisdyarita', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'kabupaten', 'ponorogo', 'barubaru', 'sugiri', 'sancoko', 'surat', 'via', 'beritajatimcom']",-7,negatif,negatif,negatif
2007,"['optimalisasi', 'sosialisasi', 'kpu', 'jatim', 'luncur', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'pacitan']",-2,negatif,negatif,negatif
2008,"['ribu', 'pilih', 'pilih', 'kepala', 'daerah', 'jombang', 'penuh', 'syarat']",-4,negatif,negatif,negatif
2009,"['masyarakat', 'dukung', 'menyuksseskan', 'pilih', 'kepala', 'daerah', 'kpu', 'jatim', 'giat', 'hadir', 'pj', 'bupati', 'bangkal', 'forkopimda', 'bawaslu', 'ppk', 'pps', 'masyarakat', 'bangkal', 'acara', 'ramai', 'grup', 'sholawat', 'shollu', 'community']",-5,negatif,negatif,negatif
2010,"['badan', 'awas', 'pilih', 'bawaslu', 'kabupaten', 'situbondo', 'jawa', 'timur', 'catat', 'orang', 'cocok', 'teliti', 'coklit', 'data', 'pilih', 'pilih', 'kepala', 'daerah', 'serentak', 'tugas', 'mutakhir', 'data', 'pilih', 'pantarlih']",-9,negatif,negatif,negatif
2011,"['pelaksanaaan', 'pilih', 'kepala', 'daerah', 'serentak', 'jalan', 'lancar', 'aman', 'sukses', 'hasil', 'pimpin', 'sejahtera', 'rakyat', 'terima', 'kasih', 'perintah', 'daerah', 'stakeholder', 'kait']",13,positif,positif,positif
2012,"['rozaq', 'sempat', 'kpu', 'bangkal', 'bersholawat', 'metode', 'sosialisasi', 'pilih', 'kepala', 'daerah', 'serentak', 'dasar', 'arif', 'lokal', 'bersholawat', 'upaya', 'doa', 'ketuk', 'pintu', 'langit']",-3,negatif,negatif,negatif
2013,"['rekomendasi', 'pilih', 'kepala', 'daerah', 'demokrat', 'potensi', 'menang', 'pasang']",4,positif,negatif,negatif
2014,"['pan', 'bojonegoro', 'sinyal', 'susul', 'golkar', 'setyo', 'wahononurul', 'azizah', 'pilih', 'kepala', 'daerah', 'dewan', 'pimpin', 'daerah', 'partai', 'amanat', 'nasional', 'kabupaten', 'bojonegoro', 'sinyal', 'via', 'beritajatimcom']",-5,negatif,negatif,negatif
2015,"['pilih', 'kepala', 'daerah', 'serentak', 'rumah', 'tahan', 'bangil', 'kantor', 'wilayah', 'kemenkumham', 'jatim', 'hadir', 'rapat', 'koordinasi', 'siap', 'pilih', 'kepala', 'daerah']",0,netral,positif,netral
2016,"['surat', 'tugas', 'partai', 'golkar', 'tujuh', 'dukung', 'gus', 'fawait', 'pilih', 'kepala', 'daerah', 'jember']",1,positif,negatif,negatif
2017,"['bawaslu', 'terima', 'lapor', 'ampp', 'mojokerto', 'kait', 'duga', 'asn', 'pemkab', 'netral', 'pilih', 'kepala', 'daerah']",5,positif,positif,positif
2018,"['repost', 'kpujatim', 'kerja', 'pantarlih', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'juli', 'pantarlih', 'selesai', 'giat', 'cocok', 'teliti', 'pilih', 'tps']",0,netral,positif,netral
2019,"['kantong', 'surat', 'tugas', 'ppp', 'gus', 'mujib', 'optimis', 'tarung', 'pilih', 'kepala', 'daerah', 'pasuruan', 'ppp', 'partai', 'satu', 'bangun', 'surat', 'tugas', 'kh', 'a', 'mujib', 'imron', 'via', 'beritajatimcom']",-4,negatif,negatif,negatif
2020,"['kpu', 'jatim', 'luncur', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'pacitan']",-2,negatif,negatif,negatif
2021,"['upaya', 'optimal', 'sosialisasi', 'didik', 'pilih', 'pilih', 'kepala', 'daerah', 'serentak', 'komisi', 'pilih', 'kpu', 'jatim', 'luncur', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'pacitan']",-5,negatif,negatif,negatif
2022,"['pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'serentak', 'indonesia', 'gelar', 'kali', 'looh', 'simak', 'ayo', 'jalan', 'selenggara', 'pilih', 'kepala', 'daerah', 'serentak', 'indonesia', 'simak', 'infografis', 'yaa']",5,positif,positif,positif
2023,"['sosialisasi', 'pilih', 'kepala', 'daerah', 'kpu', 'jatim', 'gelar', 'kirab', 'maskot', 'pacitan']",0,netral,positif,netral
2024,"['pilih', 'kepala', 'daerah', 'jember', 'pks', 'gus', 'fawait', 'sangkut', 'korupsi', 'dana', 'bansos', 'dprd', 'jatim']",-4,negatif,negatif,negatif
2025,"['kpu', 'jatim', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'pacitan']",-2,negatif,negatif,negatif
2026,"['masyarakat', 'jatim', 'jaga', 'satu', 'satu', 'pilih', 'kepala', 'daerah', 'kh', 'syamsul', 'arifin']",1,positif,positif,positif
2027,"['kpu', 'jatim', 'luncur', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'pacitan']",-2,negatif,negatif,negatif
2028,"['nahhhseperti', 'seru', 'luncur', 'kirab', 'maskot', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'jalur', 'simak', 'ayo', 'postingan', 'lupa', 'like', 'share', 'komen', 'ikuri', 'medsos', 'kpu', 'jatim', 'loo']",-3,negatif,positif,positif
2029,"['kirab', 'maskot', 'bawa', 'tema', 'pilih', 'kepala', 'daerah', 'serentak', 'sarana', 'integrasi', 'agam', 'budaya', 'jawa', 'timur', 'maskot', 'pilgub', 'jatim', 'si', 'jalih', 'jatim', 'pilih', 'taglinenya', 'pilgub', 'jatim', 'neng', 'bareng']",9,positif,positif,positif
2030,"['rapat', 'koordinasi', 'pilih', 'kepala', 'daerah', 'ppp', 'jatim', 'target', 'menang', 'khofifahemil', 'persen', 'surabaya', 'dpw', 'ppp', 'jatim', 'gelar', 'rapat', 'koordinasi', 'panitia', 'menang', 'pilih', 'kepala', 'daerah', 'via', 'beritajatimcom']",-1,negatif,negatif,negatif
2031,"['ketua', 'panitia', 'latih', 'nasional', 'tim', 'menang', 'pilih', 'kepala', 'daerah', 'pdi', 'juang', 'gelombang', 'aris', 'setiawan', 'yodi', 'undang', 'mantan', 'panglima', 'tni', 'jenderal', 'purn', 'andika', 'perkasa', 'menteri', 'sosial', 'tri', 'rismaharini', 'isi', 'materi']",4,positif,negatif,negatif
2032,"['haloo', 'rangka', 'sosialisasi', 'riah', 'helat', 'pesta', 'demokrasi', 'jawa', 'timur', 'komisi', 'pilih', 'provinsi', 'jawa', 'timur', 'kpu', 'jatim', 'selenggara', 'kompetisi', 'jurnalistik', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'reposted', 'from', 'kpujatim']",15,positif,positif,positif
2033,"['semangat', 'mahasiswa', 'manfaat', 'ambil', 'peran', 'sebaikbaiknya', 'momentum', 'pilih', 'kepala', 'daerah', 'jatim', 'teman', 'pilih', 'tinggal', 'ambil', 'peran', 'sukses', 'pilih', 'kepala', 'daerah']",-4,negatif,negatif,negatif
2034,"['sosialisasi', 'didik', 'pilih', 'rangka', 'tingkat', 'partisipasi', 'masyarakat', 'pilih', 'kepala', 'daerah', 'jawa', 'timur', 'utama', 'gen', 'z']",0,netral,positif,positif
2035,"['teman', 'pilih', 'lupa', 'ikut', 'informasi', 'tahap', 'pilih', 'kepala', 'daerah', 'serentak', 'medsos', 'resmi', 'kpu', 'jatim', 'yaa']",-5,negatif,positif,positif
2036,"['tanggap', 'aang', 'sambut', 'apresiasi', 'posnu', 'jatim', 'libat', 'sukses', 'pilih', 'kepala', 'daerah', 'apa', 'wenang', 'kpu', 'jatim', 'dukung', 'sukses', 'pilih', 'kepala', 'daerah', 'capai']",8,positif,positif,positif
2037,"['abdurrahman', 'ketua', 'bidang', 'demokrasi', 'milu', 'posnu', 'daftar', 'pantau', 'pilih', 'kepala', 'daerah', 'jawa', 'timur', 'daftar', 'pantau', 'pilih', 'bawaslu']",-4,negatif,negatif,negatif
2038,"['kpu', 'kabupaten', 'pasuruan', 'sosialisasi', 'tahap', 'pilih', 'kepala', 'daerah', 'komunitas', 'herex', 'gunung', 'lumbang', 'kpu', 'kabupaten', 'pasuruan', 'sosialisasi', 'tahap', 'pilih', 'bupati', 'wakil', 'bupati', 'pasuruan', 'via', 'beritajatimcom']",-5,negatif,negatif,positif
2039,"['evaluasi', 'coklit', 'susun', 'dps', 'pilih', 'kepala', 'daerah', 'pilih', 'kota', 'diri', 'capai', 'target', 'persen']",-5,negatif,negatif,negatif
2040,"['narapidana', 'lembaga', 'masyarakat', 'bondowoso', 'salur', 'hak', 'pilih', 'pilih', 'kepala', 'daerah', 'bondowosp', 'coblos', 'pilih', 'kepala', 'daerah', 'jatim']",-9,negatif,negatif,negatif
2041,"['hergunadi', 'siyap', 'maju', 'pilih', 'kepala', 'daerah', 'magetan']",-2,negatif,negatif,negatif
2042,"['asosiasi', 'dagang', 'udang', 'jatim', 'harap', 'pilih', 'kepala', 'daerah', 'damai']",-3,negatif,negatif,negatif
2043,"['kpujatim', 'haloo', 'kpu', 'prov', 'jawa', 'timur', 'selenggara', 'kompetisi', 'jurnalistik', 'pilih', 'kepala', 'daerah', 'serentak', 'jawa', 'timur', 'syarat', 'tentu', 'kompetisi', 'jurnalistik', 'karya', 'tulis', 'foto', 'video', 'cek', 'postingan']",6,positif,positif,positif
2044,"['konsolidasi', 'menang', 'khofifah', 'emil', 'dardak', 'pilih', 'kepala', 'daerah', 'jatim', 'gelar', 'jaring', 'kiaisantri', 'nasional', 'konsolidasi', 'menang', 'pasang', 'khofifah', 'indar', 'parawansa', 'emil', 'elestianto', 'dardak', 'gelar', 'jaring', 'kiai', 'santri', 'nasional', 'jksn']",16,positif,positif,positif
2045,"['jajar', 'fraksi', 'urus', 'dpc', 'pkb', 'kabupaten', 'nganjuk', 'selamat', 'sukses', 'harlah', 'pkb', 'muskernas', 'pkb', 'jcc', 'senayan', 'juli', 'mari', 'menang', 'pilih', 'kepala', 'daerah', 'menang', 'rakyat']",7,positif,positif,positif
2046,"['jajar', 'fraksi', 'urus', 'dpc', 'pkb', 'kabupaten', 'nganjuk', 'selamat', 'sukses', 'harlah', 'pkb', 'muskernas', 'pkb', 'jcc', 'senayan', 'juli', 'mari', 'menang', 'pilih', 'kepala', 'daerah', 'menang', 'rakyat']",7,positif,positif,positif
2047,"['jajar', 'fraksi', 'urus', 'dpc', 'pkb', 'kabupaten', 'nganjuk', 'selamat', 'sukses', 'harlah', 'pkb', 'muskernas', 'pkb', 'jcc', 'senayan', 'juli', 'mari', 'menang', 'pilih', 'kepala', 'daerah', 'menang', 'rakyat']",7,positif,positif,positif
2048,"['jajar', 'fraksi', 'urus', 'dpc', 'pkb', 'kabupaten', 'nganjuk', 'selamat', 'sukses', 'harlah', 'pkb', 'muskernas', 'pkb', 'jcc', 'senayan', 'juli', 'mari', 'menang', 'pilih', 'kepala', 'daerah', 'menang', 'rakyat']",7,positif,positif,positif
